Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,No_of_Lanes,Curb_Type,Shoulder_Type,Median_Type,Light_Condition,Weather_Condition,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir
25-08-2022,11:17 AM,210414,Anisha,24-May-22,0414,62,01:10,25-09-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"On Road, KNK Marg",Near ESI Hospital,,29,77,A motorcyclist was been hit by an unknown vehicle. The motorcyclist was taken to the hospital where he was treated,,,,,,,3889,1,North-East,Same Direction
25-08-2022,11:17 AM,210536,Anisha,24-May-22,0536,62,11:00,01-12-2021,Others,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Harsh Apartment,"Sector-15, Rohini",Delhi,29,77,A motrcyclist was injured by self fell from the vehicle. The victim was taken to the hospital by his father where he was treated.,,,,,,,3890,0,,Not Applicable
25-08-2022,11:17 AM,210105,Anisha,24-May-22,0105,63,05:03,28-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Yamuna Pusta Road,Near Makki Masjid,Madanpur Khadar Extension,29,77,A cyclist was been hit by an unknown vehicle. The victim was been taken to the hospital where he was treated.,,,,,,,3891,1,N/A,Unknown
25-08-2022,11:17 AM,210122,Anisha,24-May-22,0122,63,09:00,14-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"B-1/1, Main Kalindi Kunj Road","Near Lal Hospital, Khadda Colony",Jaitpur Part-2,29,77,A pedestrian was been hit by an auto. The victim was taken to the hospital where he was unfit for statement as said by the doctor.,,,,,,,3892,3,N/A,Unknown
25-08-2022,11:17 AM,210123,Anisha,24-May-22,0123,63,17:00,14-03-2021,Head on Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Agra Canal Road,"Madanpur, Khaddar",New Delhi,29,77,A motorcyclist and a pillion rider were been hit by a three wheeler from front side. The motorcyclist was taken to the hospital where he was unfit for statement as said by the doctor.,,,,,,,3893,2,N/A,Opposite Direction
25-08-2022,11:17 AM,210131,Anisha,24-May-22,0131,63,09:45,19-03-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,"Umar Masjid, Near Kabadi",Khadda Colony,,29,77,The pedestrians were been hit by a car from behind. The victims were taken to the hospital where one of the pedestrian died during the treatment and the other was treated.,,,,,,,3894,2,N/A,Same Direction
25-08-2022,11:17 AM,210195,Anisha,24-May-22,0195,63,08:35,14-04-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"JJ Colony, Madanpur Khadar","Kalindi Kunj Main Road, New Delhi",,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3895,3,West,Unknown
25-08-2022,11:17 AM,210206,Anisha,24-May-22,0206,63,13:30,16-04-2021,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,800 Metres before from Khadar Puliya,Towards Lohia Pul,,29,77,"An auto rickshaw driver and the passengers were been hit by a Pickup Bolero car. The driver of the car tried to overtake the auto when the hook of the back of the car got stuck into the auto and it went with the car and at a point, the auto got overturned. The auto driver was taken to the hospital where the doctor declared as brought dead.",,,,,,,3896,2,N/A,Same Direction
25-08-2022,11:17 AM,210426,Anisha,24-May-22,0426,63,,,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Metro Pump, Near EROS Hotel",,,29,77,A pedestrian was been hit by an unknown vehicle. The victim died in the spot.,,,,,,,3897,0,,Unknown
25-08-2022,11:17 AM,210515,Anisha,24-May-22,0515,63,07:03,04-11-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Kalindi Kunj Flyover,Near Toll Tax,,29,77,A cyclist was been hit by a tempo. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3898,2,North-East,Unknown
25-08-2022,11:17 AM,210565,Anisha,24-May-22,0565,64,22:22,12-08-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,Lala Lajpat Rai Marg,Petrol Pump Near Eros Hotel,"Nehru Place, New Delhi",29,77,A pedestrian was been hit by a motorcyclist where both the victims were taken to the hospital where the motorcyclist was declared as brought dead and the pedestrian was treated.,,,,,,,3899,2,East,Not Applicable
25-08-2022,11:17 AM,210624,Anisha,24-May-22,0624,64,23:00,19-08-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Near Kalkaji Flyover,Towards Bhairon Mandir,Outside Gate of Hansraj Sethi Park,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3900,1,East,Unknown
25-08-2022,11:17 AM,210735,Anisha,25-May-22,0735,64,01:45,25-10-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,Outer Ring Road,From Nehru Place towards Kalkaji Temple,Opposite Indian Oil Petrol Pump,29,77,An auto was been hit by a speeding car which was coming from behind. The auto driver died on the spot and the passengers of auto rickshaw were injured.,,,,,,,3901,1,North,Same Direction
25-08-2022,11:17 AM,2100031,Anisha,25-May-22,0031,64,07:30,20-01-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,NSIC Bus Stand,Outer Ring Road,"Near Modi Mill, Kalkaji",29,77,A car was been hit by a truck from behind. The victim and the passenger of the car got injured and were taken to the hospital where they were declared as unfit for statement.,,,,,,,3902,2,West,Same Direction
25-08-2022,11:17 AM,210105,Anisha,25-May-22,0105,65,,25-03-2021,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,On Service Road NH-24,On the Lane From Sarai Kale Khan Towards Gazipur,,29,77,The motorcyclist was self injured and was found on the road in an unconscious state. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3903,2,East,Not Applicable
25-08-2022,11:17 AM,210164,Anisha,25-May-22,0164,65,07:15,24-04-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,"Main Road, Trilokpuri",Near Chand Cinema Block-1,"Trilokpuri, Delhi",29,77,An auto rickshaw was been hit by a DTC busand the vehicles were found in an accidental conditions. The driver and the passengers of the rickshaw were taken to the hospital where the auto rickshaw driver died during the treatment and the passengers were treated.,,,,,,,3904,1,North,Unknown
25-08-2022,11:17 AM,210172,Anisha,25-May-22,0172,65,03:45,28-04-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,2,1,Unknown,,NH-24 Under Pass,"Near Gurudwara, East Vinod Nagar",,29,77,The pedestrians were been hit by an unknown vehicle. The victims were taken to the hospital where one of the pedestrian was declared as brought dead and the other were treated.,,,,,,,3905,1,N/A,Unknown
25-08-2022,11:17 AM,210206,Anisha,25-May-22,0206,65,,13-05-2021,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Khichripur Main Road,"Om Sai Furniture, Delhi",,29,77,A motorcyclist was self injured and was taken to the hospital where he was declared as patient unfit for statement as said by the doctor.,,,,,,,3906,2,East,Not Applicable
25-08-2022,11:17 AM,2110274,Anisha,25-May-22,0274,65,,15-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,"Block -2, Trilokpuri",Delhi,,29,77,The pedestrias were been hit by an unknown vehicle. The victims were taken to the hospital where they were unfit for give statement.,,,,,,,3907,1,East,Unknown
25-08-2022,11:17 AM,210321,Anisha,25-May-22,0321,65,21:50,08-07-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"NH-24, Gazipur Flyover",Near Metro Line,,29,77,A motorcyclist was been hit by a heavy vehicle from behind. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3908,2,N/A,Same Direction
25-08-2022,11:17 AM,210348,Anisha,25-May-22,0348,65,,18-07-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,"On NH-9, On the Lane from Gaziabad",Towards Delhi,,29,77,"A car got hit onto the divider and the driver and the passenger of the car got injured. On reaching the hospital, the passenger was declared as brought dead and the vehicle's driver was treated.",,,,,,,3909,2,N/A,Not Applicable
25-08-2022,11:17 AM,210005,Anisha,25-May-22,0005,66,,06-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Bhavbhuti Marg, Near Parking","Kamla Market, New Delhi",,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where the victim was declared as brought dead.,,,,,,,3910,0,N/A,Unknown
25-08-2022,11:17 AM,210152,Anisha,25-May-22,0152,66,22:00,17-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Zakir Hussain College,JLN Marg,New Delhi,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he died during the treatment.,,,,,,,3911,1,East,Not Applicable
25-08-2022,11:17 AM,210341,Anisha,25-May-22,0341,66,20:30,19-07-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Minto Road,"Bus Stop, Delhi",,29,77,"A pedestrian was been hit by an unknown vehicle. The victim was not taken to the hospital on the day of incident and was given first aid by his family member. Later on, when the victim's health got severe, the ambulance took him to the hospital where he was declared as brought dead.",,,,,,,3912,1,N/A,Unknown
25-08-2022,11:17 AM,210468,Anisha,25-May-22,0468,66,23:20,29-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Hamdard Chowk,Near Kuda Khatta,,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was decalred as brought dead.,,,,,,,3913,1,N/A,Unknown
25-08-2022,11:17 AM,210025,Anisha,25-May-22,0025,67,19:30,16-01-2021,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Bawana to Kanjhawala Road,Near Chandpur Mod,Village Kanjhawala,29,77,A motorcyclist got hit to a cow due to which he was injured and was taken to the hospital where he was declared as brought dead.,,,,,,,3914,4,North,Not Applicable
25-08-2022,11:17 AM,210044,Anisha,25-May-22,0044,67,20:00,26-01-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,Village Punjab Khod to Jhimarpur Village,Delhi,,29,77,Two motorcycles were found in an accidental condition. The victims were taken to the hospital where one of the motorcyclist was declared as brought dead and the other were they were unfit for statement.,,,,,,,3915,6,North-West,Unknown
25-08-2022,11:17 AM,210088,Anisha,25-May-22,0088,67,14:50,20-02-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Kanjhawala to Ghevera Road,Near Dispensary,,29,77,A motorcyclist was been hit by a tempo. The victim was injured and was been taken to the hospital where he was declared as brought dead.,,,,,,,3916,3,South,Unknown
25-08-2022,11:17 AM,210213,Anisha,25-May-22,0213,67,08:00,18-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Karala-Rani Kheda Road,Near Shamshan Ghat,,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he died during the treatment.,,,,,,,3917,6,South-East,Unknown
25-08-2022,11:17 AM,210265,Anisha,25-May-22,0265,67,20:30,05-05-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Kanjhala-Kewra Road,Nera Lavi Public School,,29,78,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3918,4,South,Unknown
25-08-2022,11:17 AM,210374,Anisha,25-May-22,0374,67,22:00,24-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Karal Kanjhawala Road,Infront of Sandeep Hardware Shop,Near Karala Chowk,29,77,A pedestrian was been hit by an unknown vehicle. The victim's head was crushed and was dead on the spot.,,,,,,,3919,5,North-East,Unknown
25-08-2022,11:17 AM,210378,Anisha,25-May-22,0378,67,21:00,26-06-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,On Rani Khera to Mundka Underpass  Main Road,About 100 metre towards Mundka Underpass side,,29,77,A motorcyclist and the pillion rider were been hit by an unknown vehicle from behind. The victims were been taken to the hospital where the motorcyclist was declared as brought dead.,,,,,,,3920,9,South-East,Unknown
25-08-2022,11:17 AM,210459,Anisha,25-May-22,0459,67,16:45,24-07-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of Main Bus Stand,"Rani Khera, Karala Road",Village Madanpur,29,77,A cyclist was been hit by a dumper. The cyclist was been taken to the hospital where he was declared as brought dead.,,,,,,,3921,8,East,Unknown
25-08-2022,11:17 AM,210530,Anisha,25-May-22,0530,67,22:00,08-08-2021,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,DTC Bus Stand,JJ Colony,Sawda,29,77,"A bus passenger fell and got injured when the bus driver suddenly moved his vehicle ahead. The passenger fell and got injured and was not taken to the hospital on the day of incident. After 1 day, the victim's condition got critical and was taken to the hospital where he died during the treatment.",,,,,,,3922,5,South-West,Not Applicable
25-08-2022,11:17 AM,210606,Anisha,25-May-22,0606,67,21:00,10-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Karala-Rani Khera Road,Near Pole No.HT-513-9-11A,"Karala, Delhi",29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3923,3,North-East,Unknown
25-08-2022,11:17 AM,210647,Anisha,25-May-22,0647,67,21:00,12-10-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,In front of Tamanna Garden Banquet,Kanjhawala-Bawana Road,,29,77,A motorcyclist and a pillion rider were been hit by a car from behind. The pillion rider was injured and taken to the hospital where he was declared as brought dead.,,,,,,,3924,3,N/A,Same Direction
25-08-2022,11:17 AM,210652,Anisha,25-May-22,0652,67,19:20,14-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Kanjhawala-Kevara Road,Infront of Haryana Shakti School,,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared brought dead.,,,,,,,3925,2,N/A,Unknown
25-08-2022,11:17 AM,210759,Anisha,26-May-22,0759,67,01:00,09-12-2021,Others,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Baldev Vihar to Dada Mandu,,,29,77,A motorcyclist got slipped on the road and was injured and taken to the hospital where he died during the treatment.,,,,,,,3926,5,N/A,Unknown
25-08-2022,11:17 AM,210002,Anisha,26-May-22,0002,68,00:03,01-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Farm No.22, Near Chath T-Point",Bijwasan to Dundhera Road,,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was been taken to the hospital where he was declared as brought dead.,,,,,,,3927,5,West,Unknown
25-08-2022,11:17 AM,210061,Anisha,26-May-22,0061,68,23:00,07-02-2021,,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Road No.54,Near Nasir Farm House,Bijwasan,29,77,,,,,,,,3928,6,West,
25-08-2022,11:17 AM,210061,Anisha,26-May-22,0061,68,23:00,07-02-2021,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Road No.54, Near Nasir Farm House",Bijwasan,,29,77,A car's driver got hit on the wall of his farm house. The victim was stuck on the driver's seat and was taken to the hospital where the doctor declared him as brought dead.,,,,,,,3929,6,West,Not Applicable
25-08-2022,11:17 AM,210087,Anisha,26-May-22,0087,68,12:50,06-03-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"J Kumar, Infra Projects",Bijwasan,,29,77,A cyclist was been hit by a truck. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3930,3,West,Same Direction
25-08-2022,11:17 AM,210093,Anisha,26-May-22,0093,68,22:57,11-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,In front of Blue Dart,Kapashera,New Delhi,29,77,A motorcyclist was hit by an unknown vehicle. The victim was taken to the hospital where he was declared brought dead.,,,,,,,3931,1,North-East,Unknown
25-08-2022,11:17 AM,210112,Anisha,26-May-22,0112,68,16:00,24-03-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Shiv Mandir Road,Near Transfarmer,Bijwasan,29,77,A pedestrian was been hit by a car. The victim was taken to the hospital where he was treated.,,,,,,,3932,3,West,Same Direction
25-08-2022,11:17 AM,210117,Anisha,26-May-22,0117,68,13:15,28-03-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Najafgarh Kapsehha Road,Near Bamdoli Cut,New Delhi,29,77,A motorcyclist was been hit by a car. The victim was taken to the hospital where he was treated,,,,,,,3933,4,East,Same Direction
25-08-2022,11:17 AM,210134,Anisha,26-May-22,0134,68,19:30,09-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Dwarka Line Road,Dwarka to Samalkha Road,,29,77,A pedestrian was been hit by a car. The victim was been taken to the hospital where he was unfit to give statement.,,,,,,,3934,2,North-East,Unknown
25-08-2022,11:17 AM,210229,Anisha,26-May-22,0229,68,18:40,28-05-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Towards Najafgarg Road,,,29,77,A motorcyclist was been hit by an unknown vehicle. The victim was been  taken to the hospital where he was unfit to give statement.,,,,,,,3935,5,West,Unknown
25-08-2022,11:17 AM,210267,Anisha,26-May-22,0267,68,10:25,15-06-2021,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Najafgarh to Bijwasan Road,Opposite Firdoos Farmhouse,,29,77,A motorcyclist was been hit by a car and the motorcyclist and the car's driver both got injured. The victims were taken to the hospital where the motorcyclist was declared as brought dead and the car's driver,,,,,,,3936,3,West,Not Applicable
25-08-2022,11:17 AM,210281,Anisha,26-May-22,0281,68,23:00,25-06-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Dwarka Ring Road,Pushpanjali,,29,77,A motorcyclist was been hit by a truck. The motorcyclist was been taken to the hospital where he was declared as brought dead.,,,,,,,3937,3,North-West,Unknown
25-08-2022,11:17 AM,210337,Anisha,26-May-22,0337,68,04:49,26-08-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,in front of V2 Mall,Old Delhi Gurugram Road,,29,77,A pedestrian was been hit by a tempo and the victim was death on the spot.,,,,,,,3938,1,West,Unknown
25-08-2022,11:17 AM,210370,Anisha,26-May-22,0370,68,01:15,04-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,kapeshara To Bijwasan Road,"Near Pole No.065, BSES",,29,77,A cyclist was been hit by an unknown vehicle. The victim was been taken to the hospital where he was treated.,,,,,,,3939,3,West,Unknown
25-08-2022,11:17 AM,210375,Anisha,26-May-22,0375,68,19:30,08-10-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,Near Surbi Vatika,From Bijwasan to Kapeshera Road,"Near Main Gate, Pushpanjali",29,77,A pedestrian was been hit by a motorcyclist and both were injured. The victims were taken to the hospital where the pedestrian was unfit for statement.,,,,,,,3940,2,West,Unknown
25-08-2022,11:17 AM,210395,Anisha,26-May-22,0395,68,23:00,22-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Kapseda Red Light to Rajhori Flyover,Near Ashok Country Resort,,29,77,A motorcyclist was been hit by an unknown vehicle and was dead on the spot.,,,,,,,3941,5,East,Unknown
25-08-2022,11:17 AM,210410,Anisha,26-May-22,0410,68,00:36,03-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Kapeshra Police Station Red Light,In front of Panchranga Achar,,28,77,A motorcyclist was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3942,1,West,Unknown
25-08-2022,11:17 AM,210148,Anisha,26-May-22,0148,69,06:15,09-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Pusta Road Karwal Nagar,Delhi to Loni Jane Road,,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3943,2,North-East,Unknown
25-08-2022,11:17 AM,210727,Anisha,26-May-22,0727,69,05:00,26-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,T point Ch Amar Singh,Pardhan Marg,Near MCD School,29,77,A pedestrian was been hit by a car. The victim was been taken to the hospital where he was declared as brought dead.,,,,,,,3944,2,North-East,Unknown
25-08-2022,11:17 AM,210064,Anisha,26-May-22,0064,70,18:00,23-02-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Infront of Jivtesh Hotel,SK Das Road,,29,77,A car's driver got disbalanced on the cut of the road and he hitted the parked vehicle whose driver was there in the car. The parked vehicle's driver was taken out and was injured. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3945,1,South,Same Direction
25-08-2022,11:17 AM,210516,Anisha,26-May-22,0516,70,23:20,26-08-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Below Karol Bagh Metro Station,"Pusa Road, Delhi",,29,77,A car and a motorcycle were found in an accidental condition. The motorcyclist was taken to the hospital where he was declared as brought dead.,,,,,,,3946,1,South-East,Unknown
25-08-2022,11:17 AM,210556,Anisha,26-May-22,0556,70,,09-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,In front of Pahuja Motor,Arya Samaj Road,"Karol Bag, Delhi",28,77,A pedestrian was been hit by a motorcyclist. The victim was injured and taken to the hospital where he was declared as unfit to give statement.,,,,,,,3947,0,,Unknown
25-08-2022,11:17 AM,210137,Anisha,26-May-22,0137,71,06:20,31-03-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,2,1,2,Unknown,,"Loop Nigam, Bodh Ghat",,,29,77,A motorcyclist and two pillion riders were been hit by a truck. The victims were taken to the hospital where the motorcyclist and a pillion rider were declared dead and another pillion rider was treated.,,,,,,,3948,0,,Unknown
25-08-2022,11:17 AM,210184,Anisha,26-May-22,0184,71,22:00,23-04-2021,Right Angle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Nityanand Marg,Khoya Mandi Cut,"Mori Gate, Delhi",29,77,A motorcyclist was been hit by a bus when the bus driver was taking cut on the road. The victim was brutally injured and died on the spot.,,,,,,,3949,1,North-West,Not Applicable
25-08-2022,11:17 AM,210302,Anisha,26-May-22,0302,71,20:45,31-05-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Ring Road, Near Metro Station",Gate No.3,,29,77,A pedestrian was been hit by a blue bus. The victim went unconscious and was taken to the hospital he was treated.,,,,,,,3950,1,North,Same Direction
25-08-2022,11:17 AM,210486,Anisha,27-May-22,0486,71,20:00,04-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Infront of Nigambodh Ghat,"Ring Road, Delhi",,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was treated.,,,,,,,3951,0,North-East,Unknown
25-08-2022,11:17 AM,210499,Anisha,27-May-22,0499,71,22:55,07-08-2021,Others,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Yamuna Flyover Near Metro Station,Gate No. 5 ISBT,"Kashmiri Gate, Delhi",29,77,A hand cart puller was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3952,1,North,Unknown
25-08-2022,11:17 AM,210089,Anisha,27-May-22,0089,71,18:10,20-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Hanuman Mandir,"Under Flyover, Ring Road",Yamuna Bazar,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was treated.,,,,,,,3953,1,North-East,Unknown
25-08-2022,11:17 AM,210353,Anisha,27-May-22,0353,71,02:17,25-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Ring Road Hanuman Mandir,Kashmiri Gate,,29,77,A pedestrian was been hit by a truck. The victim was injured and died on the spot.,,,,,,,3954,1,N/A,Unknown
25-08-2022,11:17 AM,210534,Anisha,27-May-22,0534,71,09:30,03-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Lohe ka Pul,Kashmiri Gate,Delhi,29,77,A pedestrian was been hit by a mini bus. The victim was taken to the hospital where he died during the treatment.,,,,,,,3955,2,North-East,Unknown
25-08-2022,11:17 AM,210406,Anisha,27-May-22,0406,71,04:50,09-07-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,In front of Madrasi Colony,Near about Mori Gate,Kashmiri Gate,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3956,1,North-West,Unknown
25-08-2022,11:17 AM,210570,Anisha,27-May-22,0570,71,02:00,06-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Mori Gate Gol Chakkar,Opposite Madarasi Colony,,29,77,A pedestrian was been hit by an unknown vehicle. The victim was been crushed by the unknown vehicle and was dead on the spot.,,,,,,,3957,1,East,Unknown
25-08-2022,11:17 AM,210646,Anisha,27-May-22,0646,71,08:00,04-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,On Road Side,Near Basera No.247,Nigan Bodh Ghaat,29,77,A pedestrian was been hit by an unknown vehicle. The victim was taken to the hospital where he died during the treatment.,,,,,,,3958,2,N/A,Unknown
25-08-2022,11:17 AM,210074,Anisha,27-May-22,0074,72,19:00,05-03-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Road Near Fire Station,Towards Britania Chowk,,29,77,A pedestrian was been hit by a truck. The trcuk's tyre rolled over the pedestrian's leg and she got injured. The victim was taken to the hospital where she was declared brought dead.,,,,,,,3959,2,West,Unknown
25-08-2022,11:17 AM,210468,Anisha,27-May-22,0468,72,21:00,31-07-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Kanhaiya Metro Station Red Light,,,29,77,A motorcyclist and a pillion rider were been hit by a car. The victims were taken to the hospital where both were declared as brought dead.,,,,,,,3960,1,East,Unknown
25-08-2022,11:17 AM,210540,Anisha,27-May-22,0540,72,16:00,13-08-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Prembhari Flyover,,,29,77,An E-rickshaw driver got self injured as it's vehicle got overturn. The victim was taken to the hospital where he was declared as brought dead.,,,,,,,3961,2,North-East,Not Applicable
